"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Nauru","NRU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158212879.721351","132496516.756312","113480627.611515","97446840.8687011","95679650.6339735","89945672.4115809","80729938.9648968","74769190.2114125","66696660.4102538","63197705.0956634","60198149.7554434","57391912.6383674","52472147.4715017","53660416.806154","52725732.6182548","54185525.9730412","60508674.9997653","48360285.5427348","59338214.5784499","56329759.9098527","56923118.2191002","66460427.2561831","84811632.0069933","89401383.9063244","105896820.26043","109763217.818915","115641068.728443","110636035.380069","111790898.034836","123279953.742305","127393790.139953","142810518.114461","157616563.388634","164252767.188787","",
"New Zealand","NZL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49518971203.32","50890228984.9286","52754607399.5854","57027516155.8296","61942364885.6528","65700058302.3503","68824180125.5978","72326061050.1925","73705737298.8592","78923926226.423","82942977611.2998","87392899360.8759","92024844754.3231","96601932011.8996","102582703525.706","106147882736.156","116097800672.812","123983315954.119","127057661824.005","132016477345.688","135802972088.336","143366208699.69","145420433772.705","160996114051.449","168455574604.541","173095587298.403","188310543730.5","203167246580.789","208272451464.565","224879077249.261","230501909066.184","245002951497.064","271464058971.706","279123148302.97","",
"OECD members","OED","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18471240652878.6","19335196596360.8","20211499486893.2","20935221808724.1","22046046515770.5","23118160299577.9","24327153354045.3","25629404179898.5","26512928246239.1","27753107484778.2","29677394229088.5","30834461731336.4","32020692264785.8","33217229417630.3","35235060996038.7","37164634722316","39938418975846.1","42201342357368.8","43643052484687.3","42756586192234.9","44686809756652.9","46811415451223.9","48372961624429.5","50427252957758.8","52254498415286.9","54105492234600.8","56294697880601.1","58818798919559.9","61439954032453.2","64509269832815.7","63585996666125.2","69635113381117.6","77565629791926.8","81040931553831.9","",
"Oman","OMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47457422314.1666","52042427727.1677","57706974725.7718","62644685468.9501","66462082241.3339","71246206187.9042","74760402835.2787","80638069626.338","81488985695.3069","82888074233.5886","90014688075.5794","96287569201.1597","97017085208.6123","96761269993.4578","101343093384.388","107425752822.767","115909874626.433","124979650730.45","138788915175.5","147998452502.47","153500039110.151","161201808676.585","177317851461.746","180245565668.084","177051225729.964","150899641148.99","146364894955.712","152544979822.972","173709314188.187","171026532860.206","159026046195.661","174253981507.44","204555677113.135","214693428304.727","",
"Other small states","OSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77214784884.4754","81740326629.2296","83223112807.0381","88029158046.8591","91664119583.146","97408083083.0591","102022187876.834","109569945702.979","113643685529.034","118343118730.768","127873820543.671","135374661789.609","143078553677.156","152932701472.095","164309042569.526","176701480624.194","194946810104.621","213162300946.712","225144575767.126","223269551969.723","233110736800.07","246537659667.987","258626371757.013","266133053924.732","274085266997.775","270398925760.875","286114851519.92","310858544414.252","329309227922.541","358648898965.551","342821253684.556","378247244521.098","425054545766.891","448652036421.212","",
"Pakistan","PAK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220145327058.797","239109860221.673","263404278871.288","274387544190.026","290720230114.801","311545532158.448","332624937578.609","341793200791.772","354448986574.859","372621675884.325","397295872794.27","421075052508.412","438714453464.075","471540229064.57","522140892734.761","577697637558.084","631551171899.296","677493326129.239","705189290465.612","734177854521.199","754259486417.82","790452779286.801","840345473962.346","881009821208.77","924121429937.152","973520332591.722","1019403996557.85","1069378806760.21","1129963710339","1162667379542.97","1186293820824.83","1285342890384.16","1442774797327.03","1494098200131.62","",
"Panama","PAN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12613166081.7532","14267931500.6461","15789954368.8662","17046106512.8784","17906287449.0434","18601963642.7828","17850482404.8728","19558135655.1135","21436812259.3726","22873184549.7484","24375848208.6323","25161478640.2077","26193558633.6245","28072109076.4241","31183787671.4531","34823289276.1997","39435653646.3889","45831593910.7362","51478329158.8959","52630716055.7891","56505646923.1994","64539438913.9416","73204937473.2873","83865270123.4766","94874168724.4033","107892257844.093","121987463715.67","137443278041.997","135303491321.191","140760298314.01","115991046900.546","134415382039.559","159506658380.05","177473406612.85","",
"Peru","PER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74116182037.628","78323106651.5201","79674985250.4712","85840388308.064","98464395690.8833","107979480316.089","113033978459.008","122430449955.148","123321655129.672","126936414117.936","133309382894.621","137153352632.57","146880640287.46","156018919944.504","168158161163.593","184330906995.072","204321436683.297","227733468339.588","253305933866.141","257661182884.988","282522933753.221","306596257463.361","317877785320.222","336660846713.936","346866168556.312","353319959252.515","372451971818.884","394435327375.369","417164014966.504","440127331383.878","412561044537.264","506697261408.824","557616764399.966","574503693698.464","",
"Philippines","PHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163922815837.592","168726841750.456","173292591050.207","181270865320.132","193238822442.931","206415565504.329","222512680273.171","238089227859.562","239527280457.622","251045919509.587","267983918154.854","282373530807.41","297418392713.669","318718479265.836","348789467147.818","377505058700.582","409835358903.757","448381089556.461","476875271354.228","486765839758.7","528817160239.538","560551170606.221","610496454591.486","650515526381.171","694071312904.099","726055887763.051","787994332739.752","840500711144.962","914882799575.082","988832200555.349","923366701020.754","1001824458376.1","1154612182082.29","1262496880801.41","",
"Palau","PLW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146551255.223768","158939115.051038","152157153.00885","136604760.23144","149706659.808954","169505709.091681","190560321.269432","198304915.547019","204544206.004661","196237031.14376","195456626.803544","212849256.846746","226999725.658388","224020066.662257","239105707.499532","255021697.571668","262560906.690157","274404491.461645","264325344.951055","246645664.577663","247406587.349717","265435057.820096","273766940.057427","269972382.452251","287776232.89068","314263566.882822","315854183.83239","311029268.275553","318504577.609217","324408909.089915","308998462.550936","278538230.273198","294462353.510498","310784417.870553","",
"Papua New Guinea","PNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6636625576.01957","7516082468.43202","8751992502.80647","10590266617.5857","11459111502.4748","11311837623.6153","12409769800.2805","12130888658.48","11804858001.9763","12194053548.3865","12159159062.265","12417865874.3633","12590800156.7349","13117239566.6098","13836515284.4077","15175777704.5168","16490093334.3386","18260499666.5272","18557148782.5224","19941353582.6045","22227994798.785","22937846465.9927","24453122386.4454","25820522087.7976","29828194888.8618","32085428348.4611","34168434981.253","36009673547.2177","36731754151.3903","39010933635.4823","38277259228.9161","39820324154.1632","45094122345.8859","48134969019.5563","",
"Poland","POL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235562198119.376","226443375167.357","237428561036.045","252142833435.816","271157480919.483","297547759292.65","320860585554.584","346494932153.369","368079506372.159","389722131423.02","410090821650.328","427478535031.188","452696001489.058","471080407788.89","512209063094.777","531856746243.163","580057218081.519","641715874972.687","700460796974.123","735949018061.631","798641868411.475","868165962038.92","903168300515.319","929470019210.633","967768860680.126","1025456140420.47","1076820000427.04","1145711205425.05","1228297337147.81","1362291050579.99","1391432848266.15","1518447457166.84","1696649925504.66","1708547282008.43","",
"Pre-demographic dividend","PRE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","616110701445.091","642650238481.222","678693790046.934","701669397570.408","718697584876.5","757991073790.674","817928978668.858","893377029829.122","979381827256.143","1045534603689.11","1137341578094.04","1211262714184.58","1287737415742.29","1276554841943.53","1486889329453.08","1621562362050.45","1775063170208.94","1930024241105.62","2093771123018.12","2204700564343.28","2375548330326.67","2529623743106.35","2657651439224.6","2855201831564.17","3018473138623.93","2954063212584.49","3035879553528.72","3210221998024.53","3474194265938.35","3725841962461.02","3704940772508.23","4083665160381.28","4556086642908.28","4815762138635.66","",
"Puerto Rico","PRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47430946908.2516","50164929622.353","53649844268.5918","57472364671.0055","61156651041.4354","65279254342.3472","68012386141.9444","72561523626.8243","77435299156.0311","82763674427.2017","87407772699.8916","95018648286.4516","97379572624.018","99355198861.3349","110952955185.349","112158144228.152","113987397218.661","115714247420.415","115768684419.497","114208485362.914","115118738801.694","117072536776.923","117437602455.976","117220284809.445","116122525954.824","114269131890.728","112229482734.795","108691833112.613","110917943635.114","119615939334.496","120954841139.023","132333844622.722","146827019281.776","152967601872.139","",
"Korea, Dem. People's Rep.","PRK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117521606947.145","126803205637.569","131105881735.568","131471270594.324","135574220559.299","144345275019.253","150118280391.081","159578204750.343","169542608181.952","181041025245.14","194263583306.103","202390992092.181","212108753260.396","218089850095.557","225176871834.919","238691088867.445","259717053549.113","271364685233.581","281542630016.914","279615838418.23","288593859409.849","282976747881.101","278393304900.247","292449626203.935","299181613079.32","306764323945.348","326173486566.704","339609538500.021","358872472764.77","389495112468.609","370352154969.923","400564219793.07","464925463530.284","500676593402.066","",
